"Acanthocinus_griseus" "Aderus_populneus" "Ampedus_nigrinus" "Anaspis_frontalis" "Anaspis_rufilabris" "Anaspis_thoracica" "Anastrangalia_dubia" "Anisotoma_castanea" "Anisotoma_humeralis" "Anthaxia_helvetica" "Anthaxia_quadripunctata" "Anthribus_albinus" "Arhopalus_rusticus" "Atheta_picipes" "Atomaria_turgida" "Bibloporus_bicolor" "Bitoma_crenata" "Callidium_violaceum" "Cerylon_ferrugineum" "Cis_dentatus" "Corticaria_abietorum" "Corticaria_interstitialis" "Corticaria_lateritia" "Corticaria_longicollis" "Corticeus_linearis" "Corymbia_rubra" "Cryphalus_abietis" "Cryptophagus_cylindrus" "Crypturgus_hispidulus" "Crypturgus_pusillus" "Crypturgus_subcribrosus" "Curtimorda_maculosa" "Platysoma_angustatum" "Dasytes_plumbeus" "Diacanthous_undulatus" "Dinaraea_aequata" "Dryocoetes_autographus" "Dryocoetes_hectographus" "Epuraea_angustula" "Epuraea_binotata" "Epuraea_boreella" "Epuraea_deubeli" "Epuraea_laeviuscula" "Epuraea_marseuli" "Epuraea_pygmaea" "Epuraea_silacea" "Epuraea_terminalis" "Epuraea_thoracica" "Euryusa_castanoptera" "Gabrius_splendidulus" "Glischrochilus_quadripunctatus" "Gnathotrichus_materiarius" "Gyrophaena_boleti" "Hadreule_elongatulum" "Homalota_plana" "Hylastes_brunneus" "Hylastes_cunicularius" "Hylecoetus_dermestoides" "Hylobius_abietis" "Hylurgops_palliatus" "Ips_typographus" "Leptusa_pulchella" "Litargus_connexus" "Malthodes_mysticus" "Melanotus_castanipes" "Micrambe_abietis" "Microscydmus_minimus" "Monochamus_sutor" "Nemosoma_elongatum" "Nudobius_lentus" "Orthoperus_atomus" "Orthoperus_punctatus" "Orthotomicus_laricis" "Phloeocharis_subtilissima" "Phloeonomus_pusillus" "Phloeopora_bernhaueri" "Phloeopora_testacea" "Phloeostiba_lapponicus" "Phyllodrepa_linearis" "Pissodes_harcyniae" "Pityogenes_bidentatus" "Pityogenes_chalcographus" "Pityogenes_quadridens" "Pityophagus_ferrugineus" "Placusa_atrata" "Placusa_complanata" "Placusa_depressa" "Placusa_incompleta" "Placusa_tachyporoides" "Plectophloeus_fischeri" "Plegaderus_vulneratus" "Pogonocherus_fasciculatus" "Polygraphus_poligraphus" "Pteryngium_crenatum" "Pytho_depressus" "Quedius_plagiatus" "Rabocerus_foveolatus" "Rhagium_inquisitor" "Rhizophagus_bipustulatus" "Rhizophagus_cribratus" "Rhizophagus_depressus" "Rhizophagus_dispar" "Rhizophagus_ferrugineus" "Rhizophagus_nitidulus" "Rhizophagus_parallelocollis" "Rhyncolus_ater" "Salpingus_ruficollis" "Scaphisoma_agaricinum" "Serropalpus_barbatus" "Silvanus_bidentatus" "Tachyta_nana" "Tetropium_castaneum" "Thanasimus_femoralis" "Thanasimus_formicarius" "Thanasimus_pectoralis" "Xyleborus_dispar" "Xyleborus_saxeseni" "Xylita_livida" "Xyloterus_domesticus" "Xyloterus_lineatus"
"Rhagium_inquisitor" 0.139261436605996 0.433599375581241 0.244093227359337 0.220096620406169 0.209669159266272 0.223464496053837 0.0777876311943669 0.311941123068066 0.352718325140605 0.220948363668571 0.203354811567247 0.188834434139504 0.103337429697533 0.328249745386785 0.311387781763429 0.321673420131969 0.262990678003631 0.111489415880608 0.226043244320446 0.24924848323812 0.299499468579779 0.289680815730038 0.247432133209335 0.324943441717798 0.327071763872282 0.089647159116071 0.279614166777379 0.318059762632301 0.161996590053585 0.25892763827997 0.547757738806961 0.2449221690802 0.215442518062812 0.230101760652945 0.177085935078163 0.292501882113281 0.138525087462911 0.187929232540631 0.196163588857889 0.208204131792215 0.213989415880608 0.252525685310659 0.192277578495195 0.202010429121828 0.342392165980249 0.291030401690758 0.254040343651743 0.220621540232939 0.24389077100217 0.304162997323874 0.199768468419986 0.238121540232939 0.336043022895354 0.387032540017909 0.261639099242726 0.14044019308268 0.141217395155219 0.136489415880608 0.108056773393561 0.154091049997786 0.147147159116071 0.267312231496435 0.288686142570821 0.247316406926739 0.187722163190346 0.31674848323812 0.342901886541783 0.165041627917276 0.220451153624729 0.161002059253355 0.310243488540532 0.317763653336876 0.189235529870245 0.261820446409652 0.185802887399865 0.582485718081573 0.253305765909393 0.216537465125548 0.554895044506443 0.189065143262034 0.243404521500376 0.222995770764078 0.251176542225765 0.187758845932421 0.258388357468668 0.211492294406802 0.196155506842035 0.259683694256233 0.245888357468668 0.349644465125601 0.216607846658328 0.202486825207032 0.182694079093043 0.285017603294805 0.114814667198087 0.231664452382414 0.289067136087861 0 0.177614033922324 0.268593602700075 0.203741309065143 0.202005225632169 0.174043222177937 0.237775642592963 0.28572712835533 0.224415627536057 0.227154908994287 0.382394823098018 0.0900046499269297 0.245295713210221 0.266341762233683 0.106217395155219 0.191658695363359 0.156727305495403 0.173486970700664 0.268561954740711 0.25505344251325 0.168507262743014 0.228097626323015 0.195299556502887
"Rhizophagus_bipustulatus" 0.129292768256499 0.255985341658917 0.144916817988628 0.127663933634104 0.138091394774 0.125850462131513 0.184655462557017 0.251313936495284 0.210536734422745 0.274528918117001 0.254344692440547 0.097509758527264 0.136293343961738 0.182441211663744 0.253431867499225 0.174828616978876 0.086931048226385 0.142064788981887 0.0573180992870112 0.176634449315796 0.241543554315575 0.142836012576945 0.174818099287011 0.172329407795474 0.238346618838847 0.192240379079757 0.215889021743944 0.229334617598866 0.12904067578938 0.195202493246535 0.459032593773526 0.163888446038705 0.126717373029376 0.169404825176217 0.265811080111598 0.17169334839024 0.0846445020149683 0.125240356937248 0.132438443824454 0.23024821752801 0.150264270847172 0.188800540277224 0.131661241751915 0.139321553518445 0.253667020946814 0.232993888693105 0.111351468048359 0.157932664629556 0.0992788184757096 0.179079852201869 0.130214307842509 0.150432664629556 0.189198219742261 0.289418506095585 0.092913954209291 0.0881140117798149 0.087336809707276 0.142064788981887 0.120497431468934 0.121135135733581 0.103629267968646 0.120985563058368 0.111072108648497 0.118948420617807 0.251447308223781 0.228023338204685 0.19605708338869 0.231886431070369 0.153487666622382 0.119945308002303 0.243398685387439 0.250918850183783 0.10931867499225 0.0842064124873278 0.113188853477541 0.413760573048138 0.0845806208759577 0.158581550861344 0.41220616890306 0.129873676985076 0.154679376466941 0.159270625730643 0.16245139719233 0.120795358930074 0.0896632124352331 0.124839688233471 0.1074303618086 0.0909585492227979 0.102163212435233 0.227799661972508 0.127882701624893 0.176067379655463 0.118968934059608 0.138172800141712 0.173568597493468 0.237488043011704 0.149487068774634 0.177614033922324 0 0.150375742552163 0.120197511181967 0.0556088082901554 0.149895598069173 0.0987028601652584 0.150281288932806 0.111379114538404 0.124561689030601 0.235550019944925 0.161711948097958 0.0786431070368894 0.113727728311359 0.152336809707276 0.16005790266153 0.15103324854487 0.149658198724224 0.099836809707276 0.0863282974798149 0.138380275452814 0.0650719631548647 0.134683219759608
"Rhizophagus_cribratus" 0.276041567803481 0.337313465188858 0.149541075436464 0.255365114158864 0.243383248873889 0.257178585661454 0.287356643081777 0.21593819394312 0.175160991870581 0.396277717663983 0.376093491987529 0.202134015975101 0.28304214350872 0.0955535785328639 0.302269148512927 0.0530798174318941 0.155752386633471 0.263813588528869 0.127693841839174 0.242962572845737 0.290380835329277 0.172625674568425 0.191146222816952 0.188657531325415 0.30872236139101 0.319941559604517 0.341264764296107 0.33971036015103 0.192877956803082 0.320578235798698 0.60940833632569 0.241589626563465 0.19709311558154 0.192106005700976 0.195435337559435 0.0639082794132058 0.20639330156195 0.24957983005936 0.177814186376617 0.239085498541712 0.195640013399336 0.184176282829387 0.173928176013923 0.183661026640556 0.324042763498977 0.143515581987095 0.155690941170471 0.202272137751667 0.0955413685208981 0.0937041096497055 0.196963107389491 0.259772137751667 0.147449420195279 0.330746629625526 0.163289696761454 0.209862811326797 0.209085609254258 0.238813588528869 0.242246231015916 0.154203185978052 0.225378067515628 0.125898116027129 0.202400232178438 0.131393190834874 0.206071565671618 0.338399080756849 0.135846745380169 0.353635230617351 0.220236466169364 0.176694107549285 0.202419116609687 0.209939281406032 0.256067474539232 0.135534536017269 0.158564596029704 0.484136315600301 0.154956363428121 0.167418831875045 0.456545642025171 0.276622476532058 0.305055119019104 0.284646368282806 0.312827139744493 0.187544158477056 0.150038954987396 0.14314289192553 0.167806104360763 0.151334291774961 0.137538954987396 0.0810508624255259 0.198258444177056 0.297816179202444 0.244344676611771 0.167962462133192 0.233778935501988 0.151214864628772 0.191235868321615 0.268593602700075 0.150375742552163 0 0.186946310728949 0.0973576078371374 0.130105936077694 0.0848655791515566 0.154905546380643 0.0910033719862406 0.104772027039121 0.203801220397943 0.221922286106479 0.146946310728949 0.1400558518413 0.274085609254258 0.201806702208512 0.192782048091852 0.191406998271206 0.210212552259439 0.196704040031978 0.241081455977574 0.171820762701847 0.216950154021615
"Rhizophagus_depressus" 0.104479872459147 0.360798237456268 0.259932982020336 0.227295482281197 0.2418680211413 0.230663357928865 0.20428701120411 0.246330100526992 0.286071033169479 0.234331406935034 0.21414718125858 0.212525922558972 0.15592489260883 0.221602453415659 0.209184934236748 0.215026128160843 0.0948049244940437 0.117251893184536 0.0732421061954741 0.161447345113148 0.21951884327532 0.223033523758912 0.159630995084363 0.237142303592826 0.123330454807139 0.21187192772685 0.180872857712236 0.154318453567158 0.124793742526903 0.160186329214827 0.424016429741818 0.168135379301182 0.0117012089976684 0.189036373823309 0.300827244143306 0.210854590142155 0.075216221602232 0.119957154244719 0.0174222797927461 0.168223506487755 0.0506327222000797 0.0891689916301315 0.0135362694300518 0.0608759576635224 0.138650856915106 0.268010052724813 0.10606826535583 0.0572648465524113 0.0939956157831805 0.214096016233577 0.0254014120451574 0.0897648465524113 0.269395730924228 0.258846786508321 0.0732824055621983 0.0633011159824631 0.0625239139099243 0.197251893184536 0.0956845356715823 0.116888202471104 0.0788163721712944 0.160664939525309 0.175885004445848 0.153964584649515 0.366463472255489 0.168391789557593 0.236254594570657 0.191688919888402 0.0332901554404145 0.0527392498117887 0.203596196569406 0.21111636136575 0.0845057791948983 0.10901930828468 0.0580017492748926 0.37874440901643 0.0871712944510872 0.0743346175988663 0.3761537354413 0.0896761658031088 0.119663212435233 0.124254461698935 0.127435233160622 0.0159824631327222 0.0854162791727559 0.0453578229484965 0.0300210353837297 0.0867116159603206 0.0979162791727558 0.267997173154475 0.0282511529777999 0.151254483858111 0.0993373854125149 0.218370311323679 0.164140317080732 0.192504207043413 0.125710442407334 0.203741309065143 0.120197511181967 0.186946310728949 0 0.0906249723218635 0.0604673176564368 0.133719024196966 0.265297452964514 0.226395278570112 0.137355630840087 0.315747531126892 0.174505889907444 0.0415544041450777 0.123156008724095 0.127523913909924 0.0620826137017847 0.06844257496974 0.051682909764479 0.120205261060183 0.106696748832722 0.158011824099907 0.0956436827421283 0.0719428628223595
"Rhizophagus_dispar" 0.178683959966343 0.311594149949072 0.194308009698472 0.178091394774 0.167663933634104 0.181459270421669 0.209046654266861 0.260705128205128 0.221482330277667 0.298920109826846 0.278735884150392 0.146900950237109 0.185684535671582 0.157013750523847 0.26904067578938 0.150437425269031 0.0609854523714627 0.166455980691732 0.0329269075771667 0.167243257605952 0.25715236260573 0.158444820867101 0.165426907577167 0.162938216085629 0.213955427129002 0.241631570789602 0.246497830034099 0.244943425889022 0.159649484079536 0.22581130153669 0.514641402063682 0.21327963774855 0.102326181319532 0.113796016886061 0.290202271821443 0.121265887250343 0.109035693724813 0.154812895797352 0.0830472521146096 0.205857025818166 0.100873079137328 0.13940934856738 0.0791612417519153 0.0888940923785483 0.229275829236969 0.202385080402949 0.0609240069084629 0.107505203489659 0.0738513573358133 0.148471043911713 0.0996054995523538 0.165005203489659 0.204807028032417 0.30502731438574 0.0685227624994465 0.112505203489659 0.111728001417121 0.191455980691732 0.144888623178779 0.151743944023737 0.128020459678491 0.0960762366334972 0.126680916938652 0.0633396123276515 0.300838499933626 0.243632146494841 0.171665891678845 0.256277622780213 0.122878858332226 0.0893364997121474 0.219007493677594 0.226527658473938 0.158709866702095 0.0598152207774833 0.0637976617676963 0.389369381338293 0.0601894291661131 0.134190359151499 0.361778707763164 0.179264868694921 0.210288184757097 0.189879434020798 0.218060205482485 0.0901865506399185 0.0652720207253886 0.0983759576635224 0.0830391700987556 0.0665673575129534 0.0527720207253886 0.178408470262663 0.103491509915048 0.200458571365307 0.149577742349763 0.153781608431867 0.197959789203312 0.181879234721549 0.0959507993445817 0.202005225632169 0.0556088082901554 0.0973576078371374 0.0906249723218635 0 0.0942867897790177 0.0680940518751029 0.199672480642651 0.135770306248248 0.0689528807404455 0.25115882823508 0.186103139807803 0.0521793764669412 0.0643365366015145 0.176728001417121 0.104449094371374 0.0954244402547141 0.0940493904340685 0.115445617997431 0.10193710576997 0.162771467162659 0.0749812895797352 0.122183219759608
"Rhizophagus_ferrugineus" 0.145935631725787 0.40588093972809 0.224465664363899 0.272378184553018 0.261950723413122 0.275746060200686 0.22074277047075 0.213453456445684 0.254230658518223 0.266171781586289 0.245987555909836 0.215520143364074 0.19738065187547 0.189762078764404 0.177344559585492 0.183185753509588 0.15527224215048 0.133707652451176 0.118324808467295 0.18153004738497 0.187678468624064 0.191193149107657 0.179713697356184 0.257225005864647 0.183797772463576 0.25332768699349 0.216340175368673 0.214785771223595 0.0679533678756477 0.195653646871263 0.484483747398255 0.224975753952438 0.0721685266541052 0.205492133089949 0.240359926486869 0.154014215490899 0.0762873654842566 0.124655241131925 0.0528895974491829 0.1363831318365 0.0707154244719011 0.109251693901953 0.0490035870864886 0.0809586599353438 0.199118174571542 0.232542735068376 0.110766352243036 0.0773475488242327 0.100616779593463 0.17862869857714 0.0668571713117975 0.134847548824233 0.237555356272973 0.319314104164758 0.11836510783402 0.0797568752491032 0.0789796731765644 0.238707652451176 0.112140294938222 0.0600478278198485 0.0952721314379345 0.154465590566361 0.22096770671767 0.144779318223847 0.330996154599052 0.213474491829414 0.204414219919401 0.223529294539657 0.09013053009167 0.0788103936938134 0.17175582191815 0.179275986714494 0.125961538461538 0.154102010556501 0.078084451546714 0.439211726672867 0.132253996722909 0.0424942429476108 0.411621053097737 0.146516540454364 0.18013053009167 0.159721779355372 0.187902550817059 0.0574382223993623 0.115114366059962 0.0904405252203179 0.0751037376555511 0.116409702847527 0.102614366059962 0.21115679850322 0.0733338552496213 0.167710243124751 0.119420087684336 0.186529936672424 0.103672999424295 0.132036889386976 0.145793144679155 0.174043222177937 0.149895598069173 0.130105936077694 0.0604673176564368 0.0942867897790177 0 0.0992879759705814 0.229830135308078 0.165927960913675 0.07688831318365 0.283907156475637 0.114038572251007 0.102021721801515 0.158623326380532 0.143979673176564 0.0939229883530401 0.0848983342363801 0.0835232844157344 0.165287963332005 0.151779451104544 0.174467583366547 0.124823634914308 0.0920255650941809
"Rhizophagus_nitidulus" 0.198795036296369 0.328021535157508 0.147642529223369 0.173090208582437 0.18766274744254 0.176458084230105 0.24891963533022 0.215594051875103 0.176371253947642 0.344031186156871 0.323846960480417 0.117268436823544 0.227224183401607 0.111902674193822 0.229167694726022 0.105326348939006 0.104079504246566 0.211567057021757 0.0760209594522696 0.208670642814388 0.217279381542372 0.113333744537075 0.206854292785603 0.204365601294066 0.235620907604105 0.25650455185296 0.293163310509202 0.266608906364125 0.144776503016177 0.272476782011793 0.536306882538785 0.228152618811908 0.128753566494635 0.13224042654942 0.26853679134634 0.101154810920318 0.165575341454838 0.201478376272455 0.151141303989713 0.165984044754807 0.147538559612431 0.207503400442483 0.147255293627018 0.135559572853651 0.250941309712072 0.155719599927846 0.107589487383566 0.154170683964762 0.0938684861339932 0.10180556343661 0.119716575882379 0.186670683964762 0.159695951702391 0.321454699594176 0.111616814374549 0.179044851219685 0.178267649147146 0.232995628421757 0.211428270908804 0.158299534360378 0.194560107408516 0.0766061859957796 0.126124175191533 0.0715276116833178 0.254173019458523 0.265297626969944 0.12655481534882 0.301388699110239 0.142989934662251 0.130876147442173 0.152467845947569 0.159988010743913 0.17882094303212 0.0595759392859196 0.115225046942799 0.411034861813396 0.0818549096412161 0.11574594948814 0.408444188238267 0.199375945024946 0.2319536652322 0.236544914495901 0.239725685957588 0.131726198369944 0.108366072600492 0.141470009538625 0.126133221973859 0.109661409388056 0.120866072600492 0.158297393932638 0.125156990390151 0.245569647695332 0.196243222824866 0.108670532101842 0.202960975394876 0.160213754246446 0.142616279819685 0.237775642592963 0.0987028601652584 0.0848655791515566 0.133719024196966 0.0680940518751029 0.0992879759705814 0 0.131578428767548 0.0926762543731455 0.0525254955320092 0.189381085205055 0.169675754599367 0.0952734283420442 0.105763921809951 0.221839077747146 0.149560170701399 0.140535516584739 0.139160466764094 0.137111098472534 0.123602586245073 0.202644448226017 0.118075341454838 0.168848700234711
"Rhizophagus_parallelocollis" 0.246746522058735 0.317377741702834 0.0564487158404366 0.162446415127762 0.177018953987866 0.165814290775431 0.279093343314809 0.183411796881967 0.144188998954506 0.391982671919237 0.371798446242784 0.147442144808133 0.275175669163974 0.177840077269062 0.32074612349357 0.122032982834759 0.235657933014114 0.259518542784124 0.207599388219817 0.260249071581936 0.30885781030992 0.187134395526846 0.236210499330929 0.233721807839392 0.367199336371653 0.242233815393105 0.34474173927675 0.358187335131673 0.196354931783725 0.324055210779341 0.562885311306333 0.213881882352053 0.260331995262183 0.224636356756231 0.186231866852296 0.0935879405425667 0.215081231362282 0.253056805040003 0.28271973275726 0.297562473522355 0.279116988379979 0.33908182921003 0.278833722394566 0.267138001621199 0.38251973847962 0.207287400239701 0.239167916151114 0.28574911273231 0.225446914901541 0.0906117500536778 0.247668061644746 0.25324911273231 0.149735918931478 0.332160112450613 0.243195243142097 0.226996336982051 0.22777353905459 0.280947114184124 0.25937975667117 0.179108732358695 0.242511593170883 0.145962392541105 0.217702603959081 0.163923541890129 0.178363821460205 0.356876055737492 0.195911021894145 0.349340184872605 0.270941420424618 0.258827633204539 0.210102440745886 0.217622986520008 0.229363102369616 0.17337659027569 0.246803475710347 0.517613290580944 0.213433338408764 0.247324378255688 0.540022617005815 0.247327430787312 0.283532093999748 0.288123343263449 0.291304114725136 0.25967768413231 0.239944501368039 0.273048438306173 0.257711650741406 0.241239838155604 0.252444501368039 0.150730523554887 0.256735419157699 0.293521133457699 0.247821651592414 0.182471183091612 0.250912461157243 0.19517378701736 0.274194708587233 0.28572712835533 0.150281288932806 0.154905546380643 0.265297452964514 0.199672480642651 0.229830135308078 0.131578428767548 0 0.0639021743944024 0.181513250724428 0.126429599442689 0.217627240361733 0.226851857109592 0.234379387644165 0.269790563509512 0.277511656463766 0.268487002347106 0.26711195252646 0.228689527240082 0.215181015012621 0.188373711766162 0.209653770222386 0.260427129002259
"Rhyncolus_ater" 0.210435021239462 0.322920011752876 0.0799662748502236 0.167988685177804 0.157561224037908 0.171356560825473 0.217781842495536 0.188954066932009 0.149731269004548 0.330671171099965 0.310486945423511 0.11113064398886 0.238864168344701 0.161160125096882 0.281843949099167 0.118686363995912 0.196755758619711 0.198207041964851 0.168697213825415 0.218569119409756 0.269955635915517 0.148232221132443 0.216752769380971 0.214264077889434 0.328297161977251 0.250366759018276 0.280839564882348 0.31928516073727 0.132452757389323 0.260153036384939 0.54898313691193 0.222014825977224 0.22142982086778 0.181102633714736 0.175860536973194 0.0895148259772242 0.152215326397932 0.1891546306456 0.218817558362858 0.258660299127953 0.215214813985576 0.275179654815628 0.214931548000164 0.203235827226797 0.343617564085218 0.203940781400855 0.175265741756711 0.221846938337908 0.186544740507139 0.114129309063465 0.211356560825473 0.239346938337908 0.133055966759298 0.356353176189544 0.204293068747695 0.165684836162778 0.16490763409024 0.244635613364851 0.198068255851898 0.115206557964293 0.18120009235161 0.151504662591147 0.178800429564678 0.120389818848634 0.186496765085377 0.317973881343089 0.201453291944188 0.288028684053332 0.234629919605345 0.222516132385266 0.196597091773706 0.20411725657005 0.190460927975214 0.134474415881287 0.182901301315945 0.503711116186542 0.174531164014362 0.208422203861286 0.476120442611412 0.211015929968039 0.244629919605345 0.224221168869047 0.252401940330734 0.223366183313037 0.201042326973637 0.234146263911771 0.218809476347004 0.202337663761202 0.188542326973637 0.146657408989544 0.217833244763297 0.232209632638426 0.183919477198012 0.14356900869721 0.18960096033797 0.178306730642531 0.21029253419283 0.224415627536057 0.111379114538404 0.0910033719862406 0.226395278570112 0.135770306248248 0.165927960913675 0.0926762543731455 0.0639021743944024 0 0.119165480475103 0.162741100261961 0.15631573954246 0.18794968271519 0.170477213249763 0.20847906269024 0.216200155644493 0.207175501527833 0.205800451707187 0.18978735284568 0.176278840618219 0.171506655391333 0.170751595827984 0.196524954607856
"Salpingus_ruficollis" 0.181269540764359 0.380547030689518 0.197577351180249 0.225615704114446 0.215188242974549 0.228983579762114 0.2738544572871 0.268119547407112 0.228896749479651 0.291505690624861 0.271321464948408 0.138631830180424 0.25049233869182 0.164428169725831 0.204232872769142 0.157851844471015 0.129938333111908 0.184041561489748 0.0929908994287232 0.236196138346397 0.192344559585492 0.165859240069085 0.234379788317612 0.231891096826075 0.210686085647226 0.30643937380984 0.243228488552323 0.241674084407245 0.114841681059298 0.222541960054913 0.511372060581905 0.278087440768788 0.132390173137755 0.1286038199063 0.293471613303219 0.128680306452327 0.142139409237855 0.151543554315575 0.129777910632833 0.141049222797927 0.0976037376555511 0.186140007085603 0.125891900270139 0.105624750896772 0.226006487755192 0.207208826029804 0.0576546654266861 0.104235862007883 0.0975050927771135 0.15174038539349 0.12076250895037 0.181735862007883 0.212221447234401 0.373980195126186 0.11525342101767 0.155090784287675 0.154831716930162 0.234041561489748 0.187474203976795 0.136936141003499 0.170606040476507 0.129131681527789 0.174205226279097 0.0964624336401975 0.304107841415402 0.240362805013064 0.179080310880829 0.248863203578229 0.115464439130242 0.131922080510163 0.176421912879578 0.183942077675922 0.152849851645188 0.112101434817929 0.116083875808142 0.386100039856516 0.0569200876843364 0.119382556131261 0.358509366281387 0.171850449492937 0.20701884327532 0.186610092539022 0.214790864000708 0.132772131437935 0.112002679243612 0.145106616181746 0.129769828616979 0.113298016031177 0.0995026792436118 0.185822889464647 0.128793597033271 0.193044152163323 0.146308400867986 0.161196027633851 0.179006908462867 0.185148576203326 0.092681457862805 0.227154908994287 0.124561689030601 0.104772027039121 0.137355630840087 0.0689528807404455 0.07688831318365 0.0525254955320092 0.181513250724428 0.119165480475103 0 0.241906580737064 0.137150259067358 0.0989100349851645 0.13328941734196 0.189313582215137 0.0970346751693902 0.11658144965273 0.115206399832084 0.112176276515655 0.127239192888194 0.227579270182897 0.121711948097958 0.147485306877831
"Scaphisoma_agaricinum" 0.348176121501424 0.310948142260146 0.138301595738681 0.213213953545695 0.223641414685592 0.209846077898027 0.375761038057497 0.0704537000299522 0.0296764979574133 0.493412271361926 0.473228045685472 0.248871744250821 0.371843363906663 0.144145077711233 0.243522873195326 0.160047827836515 0.28248106817131 0.360948142226812 0.245614233221573 0.179300186013744 0.231634560011676 0.105149240528601 0.234225344332684 0.187292208396703 0.414639298508642 0.338901510135793 0.427518488978506 0.360964084833428 0.279131681485481 0.406831960481097 0.670662061008089 0.310549577094741 0.304046322129224 0.286065956198919 0.282899561594985 0.139892940984737 0.310194521959893 0.344123710182173 0.323325251334146 0.340857357939137 0.323448142226812 0.377096674211786 0.32721126169684 0.31820490676337 0.425814622896402 0.18136442140726 0.290234821293284 0.336816017874481 0.271751915343711 0.128231825774144 0.309097661087434 0.289316017874481 0.0677507639332337 0.275174957452369 0.286909570009138 0.32366403172474 0.322886829652201 0.377614808926812 0.356047451413859 0.263859328655788 0.339179287913571 0.165082591601583 0.144624431381044 0.225353141332817 0.260216701358449 0.280689074869299 0.189481422451457 0.450769784315294 0.332371019867306 0.315495327947228 0.172879190447642 0.180399736221764 0.328202028237175 0.211391435277446 0.284818320712103 0.588498848572856 0.261909569975805 0.28585735797247 0.591089522147985 0.348757030230001 0.369417651991659 0.370900092965205 0.374080864426892 0.316345378874999 0.277959346369795 0.320389708178395 0.295726495743162 0.27925468315736 0.290459346369795 0.144300924112198 0.299512168859455 0.394950732900387 0.334743479014377 0.100486028093368 0.347580155899931 0.207397037315604 0.328370422019558 0.382394823098018 0.235550019944925 0.203801220397943 0.315747531126892 0.25115882823508 0.283907156475637 0.189381085205055 0.126429599442689 0.162741100261961 0.241906580737064 0 0.319056839804422 0.274193126981814 0.279129983941258 0.371220162952201 0.338941255906454 0.329916601789794 0.328541551969149 0.231466276941838 0.217957764714377 0.28504140650885 0.22062198309979 0.273566573004533
"Serropalpus_barbatus" 0.0800260174482972 0.417697289756875 0.197421910765741 0.262765963181803 0.252338502041907 0.266133838829472 0.141885545370001 0.26526980647447 0.306047008547008 0.241712944510872 0.224119392409548 0.142932348315139 0.113342079624463 0.281578428793189 0.2213831318365 0.275002103538373 0.247088592179266 0.0572539967229086 0.210141158496081 0.233346397413755 0.20949481865285 0.243009499136442 0.23153004738497 0.309041355893432 0.267836344714583 0.169289114742483 0.22037874761968 0.258824343474602 0.0719919401266551 0.199692219122271 0.488522319649263 0.229020083255835 0.169540432205113 0.264199674828579 0.156321354235862 0.245830565519685 0.0992896683052123 0.128693813382933 0.16692816970019 0.198199481865285 0.154753996722909 0.22329026615296 0.163042159337496 0.142775009964129 0.28315674682255 0.324359085097161 0.194804924494044 0.16138612107524 0.214655351844471 0.257491680730278 0.149104477862287 0.17888612107524 0.289371706301758 0.371130454193543 0.232403680085027 0.111204773924981 0.11198197599752 0.187253996722909 0.078821354235862 0.094086400070856 0.117911739958372 0.246281940595146 0.251355485346455 0.209985749702374 0.246957582348045 0.257513064080422 0.296230569948186 0.131712944510872 0.16121573446703 0.131766640095656 0.233572171946935 0.24109233674328 0.130000110712546 0.229251693885286 0.153234134875499 0.523250298923874 0.194070346751694 0.156532815198618 0.495659625348744 0.129829724104335 0.184169102342677 0.163760351606379 0.191941123068066 0.158523426774722 0.229152938310969 0.182256875249103 0.166920087684336 0.230448275098534 0.216652938310969 0.302973148532005 0.165943856100629 0.143251406049334 0.123458659935344 0.238346286701209 0.0548100172711572 0.184993135788818 0.229831716930162 0.0900046499269297 0.161711948097958 0.221922286106479 0.174505889907444 0.186103139807803 0.114038572251007 0.169675754599367 0.217627240361733 0.15631573954246 0.137150259067358 0.319056839804422 0 0.216060294052522 0.250439676409318 0.0521633231477791 0.13242327620566 0.106063314937704 0.122822980142965 0.209326535583012 0.204389451955551 0.152605176918648 0.198862207165316 0.144635565945188
